Annie	Diana	2	350	3.7404137371785353
Annie	Azir	2	349	3.696146565844886
Annie	Fizz	2	346	2.8529262221964355
Annie	Zed	2	326	4.091681648145896
Annie	Veigar	2	324	2.670510532411382
Annie	Lulu	2	314	3.6696465762112926
Annie	Twisted Fate	2	291	3.6169560390020723
Annie	Brand	2	261	2.2069811216564097
Annie	Ekko	2	243	3.560932184480789
Annie	Katarina	2	173	5.721619864966149
Annie	Morgana	2	173	2.710644817707602
Annie	Malzahar	2	154	3.6509399447590445
Annie	Ziggs	2	147	3.1520020301705345
Annie	Xerath	2	142	2.426177119674995
Annie	Lissandra	2	135	5.158870639051839
Annie	Syndra	2	109	3.7521845019641487
Annie	Vel'Koz	2	108	1.672153913686876
Annie	Kassadin	2	103	2.3721853410165967
Annie	Varus	2	102	2.5261074565862556
Annie	Cho'Gath	2	101	3.8204906471183064
Annie	Heimerdinger	2	92	7.923274380009076
Annie	Swain	2	88	2.174602919955218
Annie	Teemo	2	80	4.3095051981123484
Annie	Talon	2	75	3.0099019859890648
Annie	Cassiopeia	2	74	4.518268422116706
Annie	Ryze	2	70	4.47338024966176
Annie	Karthus	2	67	3.892086406742642
Annie	Karma	2	54	3.980308444381861
Annie	Ezreal	2	51	1.8654401657379964
Annie	Kog'Maw	2	51	3.0910265124202327
Annie	Nidalee	2	48	3.6162680687802773
Annie	Riven	2	48	3.4145403649029986
Annie	Galio	2	46	2.7149774299687452
Annie	Zyra	2	43	2.1002184400460906
Annie	Kennen	2	39	2.2572448741036926
Annie	Gangplank	2	37	1.8466135617384656
Annie	Malphite	2	36	2.221687326977723
Annie	Tryndamere	2	33	2.1624576535478024
Annie	Kayle	2	31	2.5356924090674675
Annie	Rumble	2	26	1.3672564574679147
Annie	Jayce	2	23	4.223774304736434
Annie	Blitzcrank	2	22	5.311741211561786
Annie	Rengar	2	21	4.768181746219122
Annie	Mordekaiser	2	20	2.2049313170764533
Annie	Vladimir	2	20	8.465108321903987
Annie	Vayne	2	19	3.689121288852428
Annie	Caitlyn	2	17	7.707442146473289
Annie	Gragas	2	16	1.9593493193990352
Annie	Master Yi	2	16	5.015483393240745
Annie	Tristana	2	16	4.366550157070856
Annie	Quinn	2	15	2.27304245772383
Annie	Fiddlesticks	2	14	2.8081696075559415
